primary_energy_consumption,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
0.0,2019,857327.0,62427096792.0,9.971,0.0,0.0,0.0,303.268,0.26,8.525,0.433,567.21,-5.711,-0.106,1696.895,14.993,1271.394,1.09,-4.104,-1.183,4166.35,40.7945,35.738,6.311,3.05,3557.569,3.05,17.3305,1.5735000000000001,0.0,0.0,0.918,0.1815,0.1875,2449.474,2.1,24077.301,188.123,68.852,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.73,-4.0045,-0.006500000000000001,6.234,489.895,0.42,485.224,13.77,3.4735,1.646,0.029,30.25,1108.095,0.95,3952.095,31.148,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1178.08,1.01,11748.93,-0.28,0.07900000000000001,19088.549,92.131,33.115,39.774,1.3385,0.26,0.0,2.887,0.0205,303.268,0.0,147.846,8.525,0.0,0.85,3557.569,1.3545,0.02,18.994,1108.095,0.95,3035.644,31.148,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,303.268,0.26,63.453,8.525,0.254,10.491,0.054,0.501,11.664,0.01,132.794,0.328,0.556
383.818,2019,19501542.0,456564507688.0,26.09,0.89,220.487,4.3,25.639,0.5,0.851,1.134,328.97,-3.087,-1.841,2962.895,57.781,697.893,13.61,-2.238,-1.046,2342.462,45.682,23.162,15.234,60.28,3091.038,58.76,18.026,-2.1,-8.234,19681.396,0.841,-1.534,-4.451,1171.702,22.85,14653.452,285.765,38.887,75.341,-6.815,-7.88,107.75,458.938,8.95,5525.194,-3.365,-3.351,4934.27,96.226,15.231,28.408,19.33,-11.792,-5.373,38.567,798.911,15.58,1977.62,26.515,10.168,-1.867,-3.62,93.529,1841.393,35.91,4795.957,61.113,24.659,1.52,2.522,-0.853,-0.38,27.921,578.416,11.28,1431.722,19.197,7.361,4.584,5.27,120.234,14.871,0.29,6165.363,-0.28,-0.116,2127.227,41.484,0.494,31.699,1.575,0.5,0.0,15.33,0.209,25.639,0.0,80.786,0.851,0.0,0.415,3013.095,-2.257,-3.24,65.608,1262.977,24.63,3364.234,41.916,17.297,0.395,-0.004,4.401,91.275,1.78,225.674,3.029,1.16,7.134,1.038,16.765,347.152,6.77,859.668,11.521,4.42
5.498,2019,12776102.0,24883378782.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,329.41,-5.711,-0.106,1696.895,14.993,1.565,0.02,-4.104,-1.183,4166.35,40.7945,2.353,6.311,0.88,68.879,0.85,17.3305,12.391,0.606,430.316,0.221,0.1815,0.1875,32.874,0.42,24077.301,188.123,49.412,81.358,0.5095,0.072,49.167,16.437,0.21,5931.444,1.4395,2.997,17430.287,161.5675,24.706,19.765,0.28,-4.0045,-0.006500000000000001,6.234,31.308,0.4,485.224,47.059,3.4735,1.646,0.029,30.25,33.657,0.43,3952.095,50.588,18.642,0.03,3.409,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,14.872,0.19,11748.93,-0.28,0.07900000000000001,19088.549,92.131,22.353,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,66.53,1.3545,0.02,18.994,33.657,0.43,3035.644,50.588,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,2.348,0.03,63.453,3.529,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.057,2019,5485.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,1000.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.01,1823.154,0.01,17.3305,12.264,0.006,10433.01,0.918,0.1815,0.1875,1823.154,0.01,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.01,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1823.154,0.01,11748.93,-0.28,0.07900000000000001,19088.549,92.131,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,1823.154,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
1.127,2019,46976.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,608.7,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.23,4896.117,0.23,17.3305,1.533,0.017,23980.764,0.918,0.1815,0.1875,4683.243,0.22,24077.301,188.123,95.652,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.14,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,212.875,0.01,3952.095,4.348,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,4683.243,0.22,11748.93,-0.28,0.07900000000000001,19088.549,92.131,95.652,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,4896.117,1.3545,0.02,18.994,212.875,0.01,3035.644,4.348,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,212.875,0.01,132.794,4.348,0.556
2.513,2019,177675.0,1824037649.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,642.86,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.42,2363.866,0.42,17.3305,-1.212,-0.031,14145.36,1.378,0.1815,0.1875,2307.584,0.41,24077.301,188.123,97.619,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.27,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,56.283,0.01,3952.095,2.381,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,2307.584,0.41,11748.93,-0.28,0.07900000000000001,19088.549,92.131,97.619,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,2363.866,1.3545,0.02,18.994,56.283,0.01,3035.644,2.381,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,56.283,0.01,63.453,2.381,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.306,2019,5899.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,600.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.05,8476.013,0.05,17.3305,6.895,0.02,51840.148,0.918,0.1815,0.1875,8476.013,0.05,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.03,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,8476.013,0.05,11748.93,-0.28,0.07900000000000001,19088.549,92.131,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,8476.013,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.977,2019,104183.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,600.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.15,1439.774,0.15,17.3305,-8.208,-0.087,9379.387,0.918,0.1815,0.1875,1247.804,0.13,24077.301,188.123,86.667,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.09,-4.0045,-0.006500000000000001,6.234,191.97,0.02,485.224,13.333,3.4735,1.646,0.029,30.25,191.97,0.02,3952.095,13.333,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1247.804,0.13,11748.93,-0.28,0.07900000000000001,19088.549,92.131,86.667,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,1439.774,1.3545,0.02,18.994,191.97,0.02,3035.644,13.333,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
1.571,2019,209794.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,411.77,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.17,810.319,0.17,17.3305,8.863,0.128,7488.415,0.918,0.1815,0.1875,476.658,0.1,24077.301,188.123,58.824,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.07,-4.0045,-0.006500000000000001,6.234,238.329,0.05,485.224,29.412,3.4735,1.646,0.029,30.25,333.661,0.07,3952.095,41.176,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,476.658,0.1,11748.93,-0.28,0.07900000000000001,19088.549,92.131,58.824,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,810.319,1.3545,0.02,18.994,333.661,0.07,3035.644,41.176,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,95.332,0.02,63.453,11.765,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.663,2019,213405.0,784993764.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,636.36,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.11,515.452,0.11,17.3305,5.207,0.033,3108.311,0.845,0.1815,0.1875,468.593,0.1,24077.301,188.123,90.909,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.07,-4.0045,-0.006500000000000001,6.234,46.859,0.01,485.224,9.091,3.4735,1.646,0.029,30.25,46.859,0.01,3952.095,9.091,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,468.593,0.1,11748.93,-0.28,0.07900000000000001,19088.549,92.131,90.909,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,515.452,1.3545,0.02,18.994,46.859,0.01,3035.644,9.091,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
41.889,2019,16352926.0,46131678369.0,9.971,0.0,0.0,0.0,7.338,0.12,2.062,0.433,609.97,-5.711,-0.106,1696.895,14.993,46.475,0.76,-4.104,-1.183,4166.35,40.7945,13.058,6.311,6.14,375.468,5.82,17.3305,11.414,4.291,2561.538,0.908,0.1815,0.1875,308.202,5.04,24077.301,188.123,86.598,81.358,0.5095,0.072,49.167,3.669,0.06,5931.444,1.4395,2.997,17430.287,161.5675,1.031,19.765,3.55,-4.0045,-0.006500000000000001,6.234,18.957,0.31,485.224,5.326,3.4735,1.646,0.029,30.25,47.698,0.78,3952.095,13.402,18.642,0.32,5.212,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,258.058,4.22,11748.93,-0.28,0.07900000000000001,19088.549,92.131,72.509,39.774,1.3385,0.12,0.0,2.887,0.0205,7.338,0.0,147.846,2.062,0.0,0.85,355.9,1.3545,0.02,18.994,47.698,0.78,3035.644,13.402,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,20.18,0.33,63.453,5.67,0.254,10.491,0.054,0.501,1.223,0.02,132.794,0.344,0.556
181.056,2019,6966155.0,107209329080.0,9.971,0.0,0.0,0.0,20.097,0.14,0.38,0.433,721.38,-5.711,-0.106,1696.895,14.993,3672.04,25.58,3.271,2.514,11395.255,79.381,69.398,6.311,36.94,5302.782,36.86,17.3305,-0.01,-0.019,25990.816,1.689,0.1815,0.1875,3782.574,26.35,24077.301,188.123,71.487,81.358,0.5095,0.072,49.167,96.179,0.67,5931.444,1.4395,2.997,17430.287,161.5675,1.818,19.765,26.59,-4.0045,-0.006500000000000001,6.234,1357.995,9.46,485.224,25.665,3.4735,1.646,0.029,30.25,1508.723,10.51,3952.095,28.513,18.642,0.08,0.217,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,14.355,0.1,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.271,39.774,1.3385,0.14,0.0,2.887,0.0205,20.097,0.0,147.846,0.38,0.0,0.85,5291.298,1.3545,0.02,18.994,1508.723,10.51,3035.644,28.513,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.436,0.01,63.453,0.027,0.254,10.491,0.054,0.501,129.196,0.9,132.794,2.442,0.556
3.837,2019,117662.0,3137071789.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,614.04,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.57,4844.385,0.57,17.3305,-9.33,-0.395,32611.264,1.223,0.1815,0.1875,4504.428,0.53,24077.301,188.123,92.982,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.35,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,339.957,0.04,3952.095,7.018,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,4504.428,0.53,11748.93,-0.28,0.07900000000000001,19088.549,92.131,92.982,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,4844.385,1.3545,0.02,18.994,339.957,0.04,3035.644,7.018,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,339.957,0.04,63.453,7.018,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
4.533,2019,7731994.0,11031662186.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,50.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.2,25.867,0.2,17.3305,-0.308,-0.014,586.241,0.411,0.1815,0.1875,1.293,0.01,24077.301,188.123,5.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.01,-4.0045,-0.006500000000000001,6.234,23.28,0.18,485.224,90.0,3.4735,1.646,0.029,30.25,24.573,0.19,3952.095,95.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1.293,0.01,11748.93,-0.28,0.07900000000000001,19088.549,92.131,5.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,25.867,1.3545,0.02,18.994,24.573,0.19,3035.644,95.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.293,0.01,63.453,5.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
184.849,2019,5450627.0,148579167627.0,4.805,0.081,324.794,1.77,310.056,1.69,5.991,0.967,171.22,-18.527,-7.147,5765.881,31.428,429.308,2.34,-4.104,-1.183,4166.35,40.7945,8.295,17.163,29.91,5487.442,28.21,18.848,-3.37,-6.447,33913.332,1.244,-7.153,-9.705,1152.161,6.28,23110.764,125.968,22.262,68.793,0.225,0.107,47.523,563.238,3.07,8718.772,1.4395,2.997,17430.287,161.5675,10.883,25.953,4.83,21.337,1.852,10.782,799.908,4.36,1978.154,15.456,5.888,6.08,3.052,57.143,4023.39,21.93,10483.682,77.738,31.207,1.7,5.684,2.958,0.904,37.827,2803.347,15.28,6939.886,54.165,20.658,-5.364,-2.665,47.018,159.615,0.87,8626.109,-0.28,0.07900000000000001,19088.549,92.131,3.084,25.677,5.291,1.69,0.0,4.185,0.213,310.056,0.0,970.645,5.991,0.0,2.889,5175.551,12.263,2.148,19.316,1220.043,6.65,3543.796,23.573,10.549,0.684,0.003,1.458,108.244,0.59,267.478,2.091,0.796,0.0,-0.0,0.015,1.835,0.01,2.725,0.035,0.008
80.002,2019,2083438.0,63598215879.0,30.595,0.257,527.459,1.099,119.994,0.25,1.573,1.393,298.93,-5.461,-0.704,5853.076,12.195,2150.292,4.48,-4.104,-1.183,4166.35,40.7945,28.194,15.456,15.57,7473.225,15.89,25.344,-2.899,-2.389,38399.168,1.258,-4.044,-2.138,2414.279,5.03,24353.123,50.738,31.655,64.307,0.428,0.037,8.567,259.187,0.54,4112.006,1.4395,2.997,17430.287,161.5675,3.398,10.858,4.75,-4.781,-0.615,11.088,2150.292,4.48,5321.786,28.194,14.053,0.92,-0.253,28.162,5212.538,10.86,13516.876,68.345,35.693,-0.32,-2.055,0.776,0.04,14.409,2793.46,5.82,6915.998,36.627,18.262,-4.677,-1.471,29.977,4.8,0.01,14388.041,-0.28,0.07900000000000001,19088.549,92.131,0.063,37.993,0.801,0.25,0.0,-6.052,-0.052,119.994,0.0,384.299,1.573,0.0,1.015,7626.817,1.056,-0.293,13.753,2419.078,5.04,6600.878,31.718,17.43,18.857,0.116,0.75,143.993,0.3,360.028,1.888,0.951,2.142,0.0,0.015,4.8,0.01,7.307,0.063,0.019
1.332,2019,728156.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,700.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.1,137.333,0.1,17.3305,-1.57,-0.021,1829.269,0.918,0.1815,0.1875,137.333,0.1,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.07,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,137.333,0.1,11748.93,-0.28,0.07900000000000001,19088.549,92.131,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,137.333,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
3.407,2019,16030969.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,621.62,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.37,23.08,0.37,17.3305,0.0,0.0,212.513,0.918,0.1815,0.1875,21.833,0.35,24077.301,188.123,94.595,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.23,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,1.248,0.02,3952.095,5.405,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,21.833,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,94.595,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,23.08,1.3545,0.02,18.994,1.248,0.02,3035.644,5.405,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.624,0.01,63.453,2.703,0.254,10.491,0.054,0.501,0.624,0.01,132.794,2.703,0.556
7.427,2019,10423382.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,654.55,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.55,52.766,0.55,17.3305,-5.638,-0.444,712.495,0.918,0.1815,0.1875,52.766,0.55,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.36,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,52.766,0.55,11748.93,18.864,15.593,9426.497,98.256,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,52.766,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
113.035,2019,22410552.0,279626891521.0,9.971,0.0,0.0,0.0,5.355,0.12,0.72,0.0,518.3,6.727,1.027,727.21,16.297,264.161,5.92,-4.104,-1.183,4166.35,40.7945,35.513,14.536,16.67,743.846,16.67,16.127,0.593,0.666,5043.847,0.404,4.63,4.325,492.625,11.04,4361.311,97.739,66.227,87.176,0.5095,0.0,0.0,0.0,0.0,0.0,1.4395,2.997,17430.287,161.5675,0.0,0.0,8.64,-24.948,-4.038,11.911,215.077,4.82,531.475,28.914,10.623,-19.146,-3.454,14.378,251.221,5.63,641.587,33.773,12.824,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,3.297,81.442,228.464,5.12,3634.101,-0.28,0.07900000000000001,19088.549,92.131,30.714,72.64,0.367,0.12,0.0,34.902,0.095,5.355,0.0,16.385,0.72,0.0,0.328,743.846,-19.146,-3.454,14.378,251.221,5.63,641.587,33.773,12.824,55.737,0.439,1.239,15.171,0.34,55.269,2.04,1.105,6.708,0.05,0.862,15.618,0.35,38.459,2.1,0.769
93.505,2019,45548179.0,62427096792.0,9.971,0.0,0.0,0.0,2.415,0.11,0.678,0.433,254.62,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,16.43,360.717,16.22,17.3305,-5.012,-4.933,2052.874,0.918,0.1815,0.1875,129.094,5.88,24077.301,188.123,36.252,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,4.13,-4.0045,-0.006500000000000001,6.234,224.158,10.21,485.224,62.947,3.4735,1.646,0.029,30.25,227.012,10.34,3952.095,63.748,18.642,0.21,1.278,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,129.094,5.88,11748.93,-2.738,-1.164,907.671,41.343,36.252,39.774,1.3385,0.11,0.0,2.887,0.0205,2.415,0.0,147.846,0.678,0.0,0.85,356.106,1.3545,0.02,18.994,227.012,10.34,3035.644,63.748,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.439,0.02,63.453,0.123,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
10.125,2019,605779.0,62427096792.0,9.971,0.0,0.0,0.0,16.508,0.01,0.49,0.433,352.94,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,2.04,3367.565,2.04,17.3305,19.415,1.646,16713.479,0.918,0.1815,0.1875,1766.321,1.07,24077.301,188.123,52.451,81.358,0.5095,0.072,49.167,33.015,0.02,5931.444,1.4395,2.997,17430.287,161.5675,0.98,19.765,0.72,-4.0045,-0.006500000000000001,6.234,1568.229,0.95,485.224,46.569,3.4735,1.646,0.029,30.25,1601.244,0.97,3952.095,47.549,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1733.305,1.05,11748.93,-0.28,0.07900000000000001,19088.549,92.131,51.471,39.774,1.3385,0.01,0.0,2.887,0.0205,16.508,0.0,147.846,0.49,0.0,0.85,3367.565,1.3545,0.02,18.994,1601.244,0.97,3035.644,47.549,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,16.508,0.01,63.453,0.49,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
